item_id::string,abstract::string,producer::string_list,distributor::string_list,writer::string_list,cinematography::string_list,subject::string_list,starring::string_list,director::string_list
917,"Mercury Rising is a 1998 American political action thriller film starring Bruce Willis and Alec Baldwin. Directed by Harold Becker, the movie is based on Ryne Douglas Pearson's 1996 novel originally published as Simple Simon. Willis plays Art Jeffries, an undercover FBI agent who protects a 9-year-old boy with autism who is targeted by government assassins after he cracks a top secret government code. The film was released on April 3rd, 1998, on Alec Baldwin's 40th birthday. It received mostly negative reviews.",http://dbpedia.org/resource/Brian_Grazer,http://dbpedia.org/resource/Universal_Studios,http://dbpedia.org/resource/Lawrence_Konner::http://dbpedia.org/resource/Mark_Rosenthal::http://dbpedia.org/resource/Ryne_Douglas_Pearson,http://dbpedia.org/resource/Michael_Seresin,http://dbpedia.org/resource/Category:1990s_action_thriller_films::http://dbpedia.org/resource/Category:1990s_crime_drama_films::http://dbpedia.org/resource/Category:1998_films::http://dbpedia.org/resource/Category:Action_drama_films::http://dbpedia.org/resource/Category:American_action_thriller_films::http://dbpedia.org/resource/Category:American_crime_drama_films::http://dbpedia.org/resource/Category:American_films::http://dbpedia.org/resource/Category:American_political_thriller_films::http://dbpedia.org/resource/Category:American_thriller_drama_films::http://dbpedia.org/resource/Category:Cryptography_in_fiction::http://dbpedia.org/resource/Category:Film_scores_by_John_Barry_(composer)::http://dbpedia.org/resource/Category:Films_about_autism::http://dbpedia.org/resource/Category:Films_about_death::http://dbpedia.org/resource/Category:Films_about_orphans::http://dbpedia.org/resource/Category:Films_based_on_American_novels::http://dbpedia.org/resource/Category:Films_based_on_crime_novels::http://dbpedia.org/resource/Category:Films_directed_by_Harold_Becker::http://dbpedia.org/resource/Category:Films_produced_by_Brian_Grazer::http://dbpedia.org/resource/Category:Films_set_in_Chicago::http://dbpedia.org/resource/Category:Films_set_in_South_Dakota::http://dbpedia.org/resource/Category:Films_shot_in_Chicago::http://dbpedia.org/resource/Category:Films_shot_in_South_Dakota::http://dbpedia.org/resource/Category:Imagine_Entertainment_films::http://dbpedia.org/resource/Category:Techno-thriller_films::http://dbpedia.org/resource/Category:Universal_Pictures_films,http://dbpedia.org/resource/Alec_Baldwin::http://dbpedia.org/resource/Bruce_Willis::http://dbpedia.org/resource/Chi_McBride::http://dbpedia.org/resource/Kim_Dickens::http://dbpedia.org/resource/Miko_Hughes,http://dbpedia.org/resource/Harold_Becker
925,"Unforgettable is a 1996 thriller film with science fiction elements, directed by John Dahl, and starring Ray Liotta and Linda Fiorentino. The film is about a man named David Krane (Liotta), who is obsessed with finding out who murdered his wife. Unforgettable is John Dahl's follow up to his critically acclaimed 1994 film, The Last Seduction. The film, however, was a critical and box office failure, only earning less than $3 million in the United States.",http://dbpedia.org/resource/Dino_De_Laurentiis::http://dbpedia.org/resource/Martha_Schumacher,http://dbpedia.org/resource/Metro-Goldwyn-Mayer,http://dbpedia.org/resource/Bill_Geddie,,http://dbpedia.org/resource/Category:1990s_mystery_films::http://dbpedia.org/resource/Category:1990s_science_fiction_films::http://dbpedia.org/resource/Category:1990s_thriller_films::http://dbpedia.org/resource/Category:1996_films::http://dbpedia.org/resource/Category:American_films::http://dbpedia.org/resource/Category:American_mystery_films::http://dbpedia.org/resource/Category:American_science_fiction_films::http://dbpedia.org/resource/Category:Films_directed_by_John_Dahl::http://dbpedia.org/resource/Category:Films_produced_by_Dino_De_Laurentiis::http://dbpedia.org/resource/Category:Films_produced_by_Martha_De_Laurentiis::http://dbpedia.org/resource/Category:Films_shot_in_Vancouver::http://dbpedia.org/resource/Category:Metro-Goldwyn-Mayer_films::http://dbpedia.org/resource/Category:Psychological_thriller_films,http://dbpedia.org/resource/Christopher_McDonald::http://dbpedia.org/resource/David_Paymer::http://dbpedia.org/resource/Kim_Cattrall::http://dbpedia.org/resource/Kim_Coates::http://dbpedia.org/resource/Linda_Fiorentino::http://dbpedia.org/resource/Peter_Coyote::http://dbpedia.org/resource/Ray_Liotta,http://dbpedia.org/resource/John_Dahl
936,"Brassed Off is a 1996 British-American comedy-drama film written and directed by Mark Herman and starring Pete Postlethwaite, Tara Fitzgerald and Ewan McGregor. The film is about the troubles faced by a colliery brass band, following the closure of their pit. The soundtrack for the film was provided by the Grimethorpe Colliery Band, and the plot is based on Grimethorpe's own struggles against pit closures. It is generally very positively received for its role in promoting brass bands and their music. Parts of the film make reference to the huge increase in suicides that resulted from the end of the coal industry in Britain, and the struggle to retain hope in the circumstances. In the United States the film was promoted simply as a romantic comedy involving McGregor and Fitzgerald's characters.",,http://dbpedia.org/resource/Channel_Four_Films::http://dbpedia.org/resource/Miramax_Films,http://dbpedia.org/resource/Mark_Herman,,http://dbpedia.org/resource/Category:1990s_comedy-drama_films::http://dbpedia.org/resource/Category:1996_films::http://dbpedia.org/resource/Category:1996_soundtracks::http://dbpedia.org/resource/Category:Albums_recorded_at_Abbey_Road_Studios::http://dbpedia.org/resource/Category:Best_Foreign_Film_César_Award_winners::http://dbpedia.org/resource/Category:British_comedy_films::http://dbpedia.org/resource/Category:British_drama_films::http://dbpedia.org/resource/Category:British_films::http://dbpedia.org/resource/Category:English-language_films::http://dbpedia.org/resource/Category:Film4_Productions_films::http://dbpedia.org/resource/Category:Films_about_music_and_musicians::http://dbpedia.org/resource/Category:Films_about_the_labor_movement::http://dbpedia.org/resource/Category:Films_set_in_1992::http://dbpedia.org/resource/Category:Films_set_in_Yorkshire::http://dbpedia.org/resource/Category:Films_shot_in_England::http://dbpedia.org/resource/Category:Mining_in_South_Yorkshire::http://dbpedia.org/resource/Category:Miramax_films,http://dbpedia.org/resource/Ewan_McGregor::http://dbpedia.org/resource/Pete_Postlethwaite::http://dbpedia.org/resource/Stephen_Tompkinson::http://dbpedia.org/resource/Tara_Fitzgerald,http://dbpedia.org/resource/Mark_Herman
942,"What's Love Got to Do with It is a 1993 American biographical film directed by Brian Gibson, loosely based on the life of Tina Turner. It stars Angela Bassett as Tina Turner and Laurence Fishburne as Ike Turner. The screenplay was adapted by Kate Lanier from the book I, Tina written by Tina Turner and Kurt Loder. Both Ike and Tina Turner assigned rights to Lanier for their lives to be dramatized in the film. The film's soundtrack featured the hit song ""I Don't Wanna Fight"", which went to number one in seven countries. In the United States, the film grossed almost $40 million and around $20 million in rentals. In the United Kingdom, it grossed nearly £10 million.",,http://dbpedia.org/resource/Walt_Disney_Studios_Motion_Pictures,http://dbpedia.org/resource/Kate_Lanier,,http://dbpedia.org/resource/Category:1990s_biographical_films::http://dbpedia.org/resource/Category:1990s_drama_films::http://dbpedia.org/resource/Category:1990s_musical_films::http://dbpedia.org/resource/Category:1993_films::http://dbpedia.org/resource/Category:African-American_musical_films::http://dbpedia.org/resource/Category:American_biographical_films::http://dbpedia.org/resource/Category:American_drama_films::http://dbpedia.org/resource/Category:American_films::http://dbpedia.org/resource/Category:Biographical_films_about_singers::http://dbpedia.org/resource/Category:Drama_films_based_on_actual_events::http://dbpedia.org/resource/Category:English-language_films::http://dbpedia.org/resource/Category:Film_scores_by_Stanley_Clarke::http://dbpedia.org/resource/Category:Films_about_domestic_violence::http://dbpedia.org/resource/Category:Films_about_music_and_musicians::http://dbpedia.org/resource/Category:Films_about_rape::http://dbpedia.org/resource/Category:Films_based_on_biographies::http://dbpedia.org/resource/Category:Films_directed_by_Brian_Gibson::http://dbpedia.org/resource/Category:Films_featuring_a_Best_Musical_or_Comedy_Actress_Golden_Globe_winning_performance::http://dbpedia.org/resource/Category:Films_set_in_1958::http://dbpedia.org/resource/Category:Films_set_in_1960::http://dbpedia.org/resource/Category:Films_set_in_1964::http://dbpedia.org/resource/Category:Films_set_in_1968::http://dbpedia.org/resource/Category:Films_set_in_1971::http://dbpedia.org/resource/Category:Films_set_in_1974::http://dbpedia.org/resource/Category:Films_set_in_1977::http://dbpedia.org/resource/Category:Films_set_in_1980::http://dbpedia.org/resource/Category:Films_set_in_St._Louis::http://dbpedia.org/resource/Category:Films_set_in_Tennessee::http://dbpedia.org/resource/Category:Musical_films_based_on_actual_events::http://dbpedia.org/resource/Category:Tina_Turner::http://dbpedia.org/resource/Category:Touchstone_Pictures_films,http://dbpedia.org/resource/Angela_Bassett::http://dbpedia.org/resource/Laurence_Fishburne,http://dbpedia.org/resource/Brian_Gibson_(director)
952,"Blue in the Face is a 1995 American comedy film directed by Wayne Wang and Paul Auster. It stars Harvey Keitel, Victor Argo, Giancarlo Esposito, Roseanne Barr, Michael J. Fox, Lily Tomlin, Mira Sorvino, Lou Reed, Mel Gorham, Jim Jarmusch, and Malik Yoba. Blue in the Face was filmed over a five-day period as a follow-up to Wang's 1995 movie Smoke. During production of Smoke, Keitel and the others ad-libbed scenes in-character between takes and a sequel was made using this improvised material. Lily Tomlin was nominated for an American Comedy Award as ""Funniest Supporting Actress in a Motion Picture"" for her performance in this picture. Blue in the Face features songs by singer Selena. The bilingual duet with David Byrne, ""God's Child (Baila Conmigo)"" is used as sound track.",,http://dbpedia.org/resource/Miramax_Films,http://dbpedia.org/resource/Paul_Auster::http://dbpedia.org/resource/Wayne_Wang,http://dbpedia.org/resource/Adam_Holender::http://dbpedia.org/resource/Harvey_Wang,http://dbpedia.org/resource/Category:1990s_comedy_films::http://dbpedia.org/resource/Category:1995_films::http://dbpedia.org/resource/Category:American_comedy_films::http://dbpedia.org/resource/Category:American_films::http://dbpedia.org/resource/Category:English-language_films::http://dbpedia.org/resource/Category:Films_about_smoking::http://dbpedia.org/resource/Category:Films_directed_by_Paul_Auster::http://dbpedia.org/resource/Category:Films_directed_by_Wayne_Wang::http://dbpedia.org/resource/Category:Films_set_in_Brooklyn::http://dbpedia.org/resource/Category:Films_set_in_New_York_City::http://dbpedia.org/resource/Category:Miramax_films::http://dbpedia.org/resource/Category:Screenplays_by_Paul_Auster,http://dbpedia.org/resource/Giancarlo_Esposito::http://dbpedia.org/resource/Harvey_Keitel::http://dbpedia.org/resource/Jim_Jarmusch::http://dbpedia.org/resource/Lily_Tomlin::http://dbpedia.org/resource/Lou_Reed::http://dbpedia.org/resource/Malik_Yoba::http://dbpedia.org/resource/Mel_Gorham::http://dbpedia.org/resource/Michael_J._Fox::http://dbpedia.org/resource/Mira_Sorvino::http://dbpedia.org/resource/Roseanne_Barr::http://dbpedia.org/resource/Victor_Argo,http://dbpedia.org/resource/Paul_Auster::http://dbpedia.org/resource/Wayne_Wang
969,"Winnie the Pooh and the Blustery Day is a 1968 animated featurette based on the third, fifth, ninth, and tenth chapters from Winnie-the-Pooh and the second, eighth, and ninth chapters from The House at Pooh Corner by A. A. Milne. The featurette was produced by Walt Disney Productions and released by Buena Vista Distribution Company on December 20, 1968 as a double feature with The Horse in the Gray Flannel Suit. This was the second of the studio's Winnie the Pooh shorts. It was later added as a segment to the 1977 film The Many Adventures of Winnie the Pooh. The music was written by Richard M. Sherman and Robert B. Sherman. It was notable for being the last animated short produced by Walt Disney, who died during its production. Winnie the Pooh and the Blustery Day won the 1968 Academy Award for Animated Short Film. The Academy Award was awarded posthumously to Walt Disney, who died of lung cancer two years before the film's initial release. It is also the only Winnie the Pooh production that won an Academy Award. Winnie the Pooh and Tigger Too, which was released six years later in 1974, was nominated for the same Academy Award, also given to Closed Mondays. The animated featurette also served as an inspiration for the Many Adventures of Winnie the Pooh ride in Walt Disney World in which the rider experiences several scenes from the cartoon, including Pooh's Heffalump and Woozle dream.",http://dbpedia.org/resource/Walt_Disney,http://dbpedia.org/resource/Walt_Disney_Studios_Motion_Pictures,http://dbpedia.org/resource/Julius_Svendsen::http://dbpedia.org/resource/Larry_Clemmons::http://dbpedia.org/resource/Ralph_Wright::http://dbpedia.org/resource/Winston_Hibler,,"http://dbpedia.org/resource/Category:1960s_American_animated_films::http://dbpedia.org/resource/Category:1960s_drama_films::http://dbpedia.org/resource/Category:1960s_musical_films::http://dbpedia.org/resource/Category:1968_animated_films::http://dbpedia.org/resource/Category:1968_films::http://dbpedia.org/resource/Category:American_films::http://dbpedia.org/resource/Category:Animated_musical_films::http://dbpedia.org/resource/Category:Best_Animated_Short_Academy_Award_winners::http://dbpedia.org/resource/Category:Disney's_Winnie-the-Pooh::http://dbpedia.org/resource/Category:Disney_animated_short_films,_1960s::http://dbpedia.org/resource/Category:Film_scores_by_Buddy_Baker_(composer)::http://dbpedia.org/resource/Category:Films_based_on_children's_books::http://dbpedia.org/resource/Category:Films_featuring_anthropomorphic_characters::http://dbpedia.org/resource/Category:Films_produced_by_Walt_Disney::http://dbpedia.org/resource/Category:Films_with_live_action_and_animation::http://dbpedia.org/resource/Category:Musicals_by_the_Sherman_Brothers::http://dbpedia.org/resource/Category:Short_films_directed_by_Wolfgang_Reitherman::http://dbpedia.org/resource/Category:Winnie-the-Pooh_films",http://dbpedia.org/resource/Hal_Smith_(actor)::http://dbpedia.org/resource/John_Fiedler::http://dbpedia.org/resource/Jon_Walmsley::http://dbpedia.org/resource/Paul_Winchell::http://dbpedia.org/resource/Ralph_Wright::http://dbpedia.org/resource/Sterling_Holloway,http://dbpedia.org/resource/Wolfgang_Reitherman
979,"The Trigger Effect is a 1996 thriller film written and directed by David Koepp, and starring Kyle MacLachlan, Elisabeth Shue and Dermot Mulroney. The film follows the downward spiral of society during a widespread and lengthy power outage in Southern California.",http://dbpedia.org/resource/Laurie_MacDonald::http://dbpedia.org/resource/Walter_F._Parkes,http://dbpedia.org/resource/Gramercy_Pictures::http://dbpedia.org/resource/Universal_Studios,http://dbpedia.org/resource/David_Koepp,http://dbpedia.org/resource/Newton_Thomas_Sigel,http://dbpedia.org/resource/Category:1990s_thriller_films::http://dbpedia.org/resource/Category:1996_films::http://dbpedia.org/resource/Category:Amblin_Entertainment_films::http://dbpedia.org/resource/Category:American_films::http://dbpedia.org/resource/Category:American_thriller_films::http://dbpedia.org/resource/Category:Directorial_debut_films::http://dbpedia.org/resource/Category:English-language_films::http://dbpedia.org/resource/Category:Film_scores_by_James_Newton_Howard::http://dbpedia.org/resource/Category:Films_directed_by_David_Koepp::http://dbpedia.org/resource/Category:Films_set_in_California::http://dbpedia.org/resource/Category:Films_shot_in_California::http://dbpedia.org/resource/Category:Gramercy_Pictures_films::http://dbpedia.org/resource/Category:Psychological_thriller_films::http://dbpedia.org/resource/Category:Screenplays_by_David_Koepp::http://dbpedia.org/resource/Category:Universal_Pictures_films,http://dbpedia.org/resource/Dermot_Mulroney::http://dbpedia.org/resource/Elisabeth_Shue::http://dbpedia.org/resource/Kyle_MacLachlan,http://dbpedia.org/resource/David_Koepp
988,"The Beautician and the Beast is a 1997 American comedy film directed by Ken Kwapis and starring Fran Drescher and Timothy Dalton as the title characters. The story follows the misadventures of a New York City beautician who is mistakenly hired as the school teacher for the children of the president of a small Eastern European country. The story is similar to that of The King and I, The Sound of Music, and Evita, with elements also reminiscent of the sitcom The Nanny, for which Drescher is most famous.",http://dbpedia.org/resource/Fran_Drescher::http://dbpedia.org/resource/Todd_Graff,http://dbpedia.org/resource/Paramount_Pictures,http://dbpedia.org/resource/Todd_Graff,http://dbpedia.org/resource/Peter_Lyons_Collister,http://dbpedia.org/resource/Category:1990s_romantic_comedy_films::http://dbpedia.org/resource/Category:1997_films::http://dbpedia.org/resource/Category:American_films::http://dbpedia.org/resource/Category:American_romantic_comedy_films::http://dbpedia.org/resource/Category:English-language_films::http://dbpedia.org/resource/Category:Fictional-language_films::http://dbpedia.org/resource/Category:Fictional_beauticians::http://dbpedia.org/resource/Category:Film_scores_by_Cliff_Eidelman::http://dbpedia.org/resource/Category:Films_based_on_Beauty_and_the_Beast::http://dbpedia.org/resource/Category:Films_directed_by_Ken_Kwapis::http://dbpedia.org/resource/Category:Films_produced_by_Roger_Birnbaum::http://dbpedia.org/resource/Category:Films_set_in_Europe::http://dbpedia.org/resource/Category:Films_set_in_a_fictional_European_country::http://dbpedia.org/resource/Category:Films_shot_in_Los_Angeles::http://dbpedia.org/resource/Category:Films_shot_in_the_Czech_Republic::http://dbpedia.org/resource/Category:Films_with_live_action_and_animations::http://dbpedia.org/resource/Category:Paramount_Pictures_films,http://dbpedia.org/resource/Fran_Drescher::http://dbpedia.org/resource/Timothy_Dalton,http://dbpedia.org/resource/Ken_Kwapis
996,"The Big Green is a 1995 family sports comedy film by Walt Disney Pictures starring Olivia d'Abo and Steve Guttenberg, written and directed by Holly Goldberg Sloan. It also stars Bug Hall, Chauncey Leopardi, and Patrick Renna. The film is about the antics of a soccer team consisting of a misfit group of small town kids who are coached by a teacher from England.",,http://dbpedia.org/resource/Walt_Disney_Studios_Motion_Pictures,http://dbpedia.org/resource/Holly_Goldberg_Sloan,,http://dbpedia.org/resource/Category:1990s_comedy_films::http://dbpedia.org/resource/Category:1990s_sports_films::http://dbpedia.org/resource/Category:1995_films::http://dbpedia.org/resource/Category:Association_football_films::http://dbpedia.org/resource/Category:Caravan_Pictures_films::http://dbpedia.org/resource/Category:Directorial_debut_films::http://dbpedia.org/resource/Category:Films_directed_by_Holly_Goldberg_Sloan::http://dbpedia.org/resource/Category:Films_produced_by_Roger_Birnbaum::http://dbpedia.org/resource/Category:Films_set_in_Texas::http://dbpedia.org/resource/Category:Films_shot_in_Texas::http://dbpedia.org/resource/Category:Sports_comedy_films::http://dbpedia.org/resource/Category:Walt_Disney_Pictures_films,http://dbpedia.org/resource/Jay_O._Sanders::http://dbpedia.org/resource/Olivia_d'Abo::http://dbpedia.org/resource/Steve_Guttenberg,http://dbpedia.org/resource/Holly_Goldberg_Sloan
1005,"The Double Life of Veronique (French: La double vie de Veronique, Polish: Podwójne życie Weroniki) is a 1991 French- and Polish-language drama film directed by Krzysztof Kieślowski and starring Irène Jacob. Written by Kieślowski and Krzysztof Piesiewicz, the film explores the themes of identity, love, and human intuition through the characters of Weronika, a Polish choir soprano, and her double, Véronique, a French music teacher. The two women do not know each other, and yet they share a mysterious and emotional bond that transcends language and geography. The film is notable for Sławomir Idziak's innovative cinematography and Zbigniew Preisner's haunting operatic score. The film was Kieślowski's first to be produced partly outside his native Poland. The Double Life of Veronique won the Prize of the Ecumenical Jury and the FIPRESCI Prize at the 1991 Cannes Film Festival for Krzysztof Kieslowski, and the Best Actress Award for Irène Jacob. The film was selected as the Polish entry for the Best Foreign Language Film at the 64th Academy Awards, but was not accepted as a nominee.",,,http://dbpedia.org/resource/Krzysztof_Piesiewicz,http://dbpedia.org/resource/Sławomir_Idziak,http://dbpedia.org/resource/Category:1990s_drama_films::http://dbpedia.org/resource/Category:1990s_fantasy_films::http://dbpedia.org/resource/Category:1991_films::http://dbpedia.org/resource/Category:Films_directed_by_Krzysztof_Kieślowski::http://dbpedia.org/resource/Category:Films_set_in_France::http://dbpedia.org/resource/Category:Films_set_in_Kraków::http://dbpedia.org/resource/Category:Films_set_in_Paris::http://dbpedia.org/resource/Category:Films_set_in_Poland::http://dbpedia.org/resource/Category:Films_shot_in_France::http://dbpedia.org/resource/Category:Films_shot_in_Kraków::http://dbpedia.org/resource/Category:Films_shot_in_Paris::http://dbpedia.org/resource/Category:Films_shot_in_Poland::http://dbpedia.org/resource/Category:French-language_films::http://dbpedia.org/resource/Category:French_films::http://dbpedia.org/resource/Category:Polish-language_films::http://dbpedia.org/resource/Category:Polish_films::http://dbpedia.org/resource/Category:Screenplays_by_Krzysztof_Kieślowski::http://dbpedia.org/resource/Category:Screenplays_by_Krzysztof_Piesiewicz::http://dbpedia.org/resource/Category:Women_and_death,http://dbpedia.org/resource/Aleksander_Bardini::http://dbpedia.org/resource/Irène_Jacob::http://dbpedia.org/resource/Kalina_Jędrusik::http://dbpedia.org/resource/Philippe_Volter::http://dbpedia.org/resource/Sandrine_Dumas,http://dbpedia.org/resource/Krzysztof_Kieślowski
1017,"Trees Lounge is a 1996 feature film and the debut of Steve Buscemi as writer and director. It was produced by Brad Wyman and Chris Hanley and features a large ensemble cast of actors, including Buscemi, Anthony LaPaglia, Chloë Sevigny, and Samuel L. Jackson. The film's black humor, based on examination of characters' self-destructive behavior, has been cited as an influence by The Sopranos creator David Chase, who later hired Buscemi to direct ""Pine Barrens"" and three other episodes of the show, and to star as Tony Soprano's cousin Tony Blundetto during the show's fifth season. It was filmed in Glendale, Queens; Brooklyn; and Valley Stream, New York.",http://dbpedia.org/resource/Brad_Wyman::http://dbpedia.org/resource/Chris_Hanley,http://dbpedia.org/resource/Live_Entertainment::http://dbpedia.org/resource/Orion_Pictures,http://dbpedia.org/resource/Steve_Buscemi,,http://dbpedia.org/resource/Category:1996_films::http://dbpedia.org/resource/Category:American_black_comedy_films::http://dbpedia.org/resource/Category:American_comedy-drama_films::http://dbpedia.org/resource/Category:American_films::http://dbpedia.org/resource/Category:Artisan_Entertainment_films::http://dbpedia.org/resource/Category:Directorial_debut_films::http://dbpedia.org/resource/Category:Films_about_alcoholism::http://dbpedia.org/resource/Category:Films_directed_by_Steve_Buscemi::http://dbpedia.org/resource/Category:Films_set_in_New_York::http://dbpedia.org/resource/Category:Geneon_USA,http://dbpedia.org/resource/Anthony_LaPaglia::http://dbpedia.org/resource/Carol_Kane::http://dbpedia.org/resource/Chloë_Sevigny::http://dbpedia.org/resource/Daniel_Baldwin::http://dbpedia.org/resource/Debi_Mazar::http://dbpedia.org/resource/Elizabeth_Bracco::http://dbpedia.org/resource/Eszter_Balint::http://dbpedia.org/resource/Mark_Boone_Junior::http://dbpedia.org/resource/Mimi_Rogers::http://dbpedia.org/resource/Samuel_L._Jackson::http://dbpedia.org/resource/Seymour_Cassel::http://dbpedia.org/resource/Steve_Buscemi,http://dbpedia.org/resource/Steve_Buscemi
1030,"The Beverly Hillbillies is a 1993 20th Century Fox comedy motion picture starring Jim Varney, Diedrich Bader, Erika Eleniak, Cloris Leachman, Lily Tomlin, Dabney Coleman, Lea Thompson, Rob Schneider and Penny Fuller. The movie is based on the 1962–1971 TV series of the same name and features cameo appearances by Buddy Ebsen (the original Jed Clampett, in his final motion picture appearance, playing his other classic character, Detective Barnaby Jones), Dolly Parton, and Zsa Zsa Gabor. The movie was directed by Penelope Spheeris. The film follows a poor hillbilly named Jed Clampett (Jim Varney), who becomes a billionaire when he accidentally discovers crude oil after missing his target while hunting.",http://dbpedia.org/resource/Ian_Bryce::http://dbpedia.org/resource/Penelope_Spheeris,http://dbpedia.org/resource/20th_Century_Fox,http://dbpedia.org/resource/Jim_Fisher::http://dbpedia.org/resource/Jim_Staahl::http://dbpedia.org/resource/Lawrence_Konner::http://dbpedia.org/resource/Mark_Rosenthal::http://dbpedia.org/resource/Paul_Henning,http://dbpedia.org/resource/Robert_Brinkmann,"http://dbpedia.org/resource/Category:1990s_comedy_films::http://dbpedia.org/resource/Category:1993_films::http://dbpedia.org/resource/Category:20th_Century_Fox_films::http://dbpedia.org/resource/Category:American_comedy_films::http://dbpedia.org/resource/Category:American_coming-of-age_films::http://dbpedia.org/resource/Category:American_films::http://dbpedia.org/resource/Category:Country_music_films::http://dbpedia.org/resource/Category:English-language_films::http://dbpedia.org/resource/Category:Film_scores_by_Lalo_Schifrin::http://dbpedia.org/resource/Category:Films_based_on_television_series::http://dbpedia.org/resource/Category:Films_directed_by_Penelope_Spheeris::http://dbpedia.org/resource/Category:Films_set_in_Beverly_Hills,_California::http://dbpedia.org/resource/Category:Films_set_in_Los_Angeles::http://dbpedia.org/resource/Category:The_Beverly_Hillbillies",,http://dbpedia.org/resource/Penelope_Spheeris
1038,"Switchback is a 1997 thriller starring Dennis Quaid, Danny Glover, Jared Leto, Ted Levine, William Fichtner and R. Lee Ermey, set in Amarillo, Texas and moving through New Mexico & Southern Colorado. It was written and directed by Jeb Stuart.",http://dbpedia.org/resource/Gale_Anne_Hurd::http://dbpedia.org/resource/Jeb_Stuart_(writer)::http://dbpedia.org/resource/Keith_Samples,http://dbpedia.org/resource/Paramount_Pictures::http://dbpedia.org/resource/Rysher_Entertainment,http://dbpedia.org/resource/Jeb_Stuart_(writer),,http://dbpedia.org/resource/Category:1990s_crime_thriller_films::http://dbpedia.org/resource/Category:1997_films::http://dbpedia.org/resource/Category:American_crime_thriller_films::http://dbpedia.org/resource/Category:American_films::http://dbpedia.org/resource/Category:Detective_films::http://dbpedia.org/resource/Category:Film_scores_by_Basil_Poledouris::http://dbpedia.org/resource/Category:Films_about_psychopaths::http://dbpedia.org/resource/Category:Films_set_in_Colorado::http://dbpedia.org/resource/Category:Films_set_in_New_Mexico::http://dbpedia.org/resource/Category:Films_set_in_Texas::http://dbpedia.org/resource/Category:Paramount_Pictures_films::http://dbpedia.org/resource/Category:Serial_killer_films,http://dbpedia.org/resource/Danny_Glover::http://dbpedia.org/resource/Dennis_Quaid::http://dbpedia.org/resource/Jared_Leto::http://dbpedia.org/resource/R._Lee_Ermey::http://dbpedia.org/resource/Ted_Levine::http://dbpedia.org/resource/William_Fichtner,http://dbpedia.org/resource/Jeb_Stuart_(writer)
1048,"She's the One is a 1996 American romantic comedy film, and the second feature film to be written and directed by New York actor and director Edward Burns. It stars Jennifer Aniston and Cameron Diaz, and is one of Tom Petty's few movie soundtracks. According to Edward Burns the title She's The One is named after the Bruce Springsteen song of the same name.",http://dbpedia.org/resource/Edward_Burns::http://dbpedia.org/resource/James_Schamus::http://dbpedia.org/resource/John_Sloss::http://dbpedia.org/resource/Michael_Nozik::http://dbpedia.org/resource/Robert_Redford::http://dbpedia.org/resource/Ted_Hope,http://dbpedia.org/resource/20th_Century_Fox,http://dbpedia.org/resource/Edward_Burns,http://dbpedia.org/resource/Frank_Prinzi,http://dbpedia.org/resource/Category:1990s_romantic_comedy_films::http://dbpedia.org/resource/Category:1996_films::http://dbpedia.org/resource/Category:American_films::http://dbpedia.org/resource/Category:American_romantic_comedy_films::http://dbpedia.org/resource/Category:English-language_films::http://dbpedia.org/resource/Category:Films_directed_by_Edward_Burns::http://dbpedia.org/resource/Category:Films_set_in_New_York_City::http://dbpedia.org/resource/Category:Fox_Searchlight_Pictures_films,,http://dbpedia.org/resource/Edward_Burns
1057,"The Pallbearer is a 1996 American romantic comedy film co-written and directed by Matt Reeves and starring David Schwimmer, Gwyneth Paltrow, Toni Collette, Michael Vartan, Michael Rapaport, and Barbara Hershey. It was screened in the Un Certain Regard section at the 1996 Cannes Film Festival.",http://dbpedia.org/resource/J._J._Abrams::http://dbpedia.org/resource/Paul_Webster_(producer),http://dbpedia.org/resource/Miramax_Films,http://dbpedia.org/resource/Jason_Katims::http://dbpedia.org/resource/Matt_Reeves,http://dbpedia.org/resource/Robert_Elswit,http://dbpedia.org/resource/Category:1990s_romantic_comedy_films::http://dbpedia.org/resource/Category:1996_films::http://dbpedia.org/resource/Category:American_black_comedy_films::http://dbpedia.org/resource/Category:American_films::http://dbpedia.org/resource/Category:American_independent_films::http://dbpedia.org/resource/Category:American_romantic_comedy_films::http://dbpedia.org/resource/Category:Directorial_debut_films::http://dbpedia.org/resource/Category:Film_scores_by_Stewart_Copeland::http://dbpedia.org/resource/Category:Films_about_suicide::http://dbpedia.org/resource/Category:Films_directed_by_Matt_Reeves::http://dbpedia.org/resource/Category:Films_produced_by_J._J._Abrams::http://dbpedia.org/resource/Category:Miramax_films,http://dbpedia.org/resource/Barbara_Hershey::http://dbpedia.org/resource/David_Schwimmer::http://dbpedia.org/resource/Gwyneth_Paltrow::http://dbpedia.org/resource/Michael_Rapaport::http://dbpedia.org/resource/Michael_Vartan::http://dbpedia.org/resource/Toni_Collette,http://dbpedia.org/resource/Matt_Reeves
